APPOINTMENT_ODU_ID,PRACTICE_ODU_ID,PRACTICE_NAME,PATIENT_ODU_ID,RESOURCE_ODU_ID,APPOINTMENT_DATE,APPOINTMENT_DATETIME,DURATION,PIMS_SOURCE,PIMS_SCHEDULE_TYPE,PIMS_STATUS,NOTES,APPOINTMENT_TYPE,IS_CANCELED_APPOINTMENT,ODU_IS_DELETED,CREATED_DATE,APPT_DATE,TOTAL_AMOUNT,TOTAL_QTY,ANY_INCLINIC,ANY_REVENUE,TXN_COUNT,NO_SHOW,LEAD_TIME_HOURS,DAY_OF_WEEK,HOUR_OF_DAY,MONTH,WEEKDAY_NUM,IS_WEEKEND,IS_MORNING_SLOT,IS_AFTERNOON_SLOT,IS_EVENING_SLOT,DURATION_MIN,PREV_APPT_DATE,DAYS_SINCE_LAST_APPT,PAST_NOSHOW_RATE,RESOURCE_NOSHOW_RATE,PRACTICE_NOSHOW_RATE,IS_MONTH_START,IS_MONTH_END
332678-93989,93989-location,Dogs & Cats Hospital,32124-93989,65-93989,2025-01-31,2025-01-31 08:00:00,15,Appointment,Exam,Kept,"TOR: 01-23-25 at 5:40p: Called into work_x000D_
EJF: 01-09-25 at 9:33a: recheck skin_x000D_
_x000D_
1/22/2025 2:20 PM: Appointment is confirmed_x000D_
_x000D_
1/30/2025 4:55 PM: Appointment is confirmed",Professional Services,False,False,2025-01-09,2025-01-31,135.0,32.0,True,True,3.0,False,536.0,Friday,8,1,4,False,True,False,False,15,2025-01-24 08:00:00,7.0,0.5,0.4251968503937008,0.3671988388969521,False,True
332187-93989,93989-location,Dogs & Cats Hospital,3213-93989,166-93989,2025-01-15,2025-01-15 09:00:00,15,Appointment,Technician appointment,Kept,JH: 01-13-25 at 10:09a: N/T,Professional Services,False,False,2025-01-13,2025-01-15,20.2,2.0,True,True,2.0,False,57.0,Wednesday,9,1,2,False,True,False,False,15,,,,0.4013605442176871,0.3671988388969521,False,False
332759-93989,93989-location,Dogs & Cats Hospital,3213-93989,162-93989,2025-01-30,2025-01-30 08:15:00,15,Appointment,Bath by Tech,Kept,JH: 01-27-25 at 2:11p: D. bath,Professional Services,False,False,2025-01-27,2025-01-30,49.0,1.0,True,True,1.0,False,80.25,Thursday,8,1,3,False,True,False,False,15,2025-01-15 09:00:00,14.0,0.0,0.2857142857142857,0.3671988388969521,False,False
33319-93989,93989-location,Dogs & Cats Hospital,3213-93989,162-93989,2025-02-05,2025-02-05 08:00:00,15,Appointment,Bath by Tech,Kept,TOR: 02-03-25 at 9:23a: Deluxe bath,Professional Services,False,False,2025-02-03,2025-02-05,101.29,3.0,True,True,3.0,False,56.0,Wednesday,8,2,2,False,True,False,False,15,2025-01-30 08:15:00,5.0,0.0,0.2857142857142857,0.3671988388969521,False,False
32716-93989,93989-location,Dogs & Cats Hospital,32139-93989,113-93989,2025-01-21,2025-01-21 08:45:00,15,Appointment,Grooming,Cancelled,"JH: 01-20-25 at 2:35p: O contacted regarding DMS out sick w/Covid... will call to reschedule soon_x000D_
_x000D_
TOR: 09-09-24 at 11:00a: Groom_x000D_
every 6 weeks, all 3_x000D_
_x000D_
1/19/2025 9:19 AM: Appointment is confirmed",Grooming,True,False,2024-09-09,2025-01-21,0.0,,False,False,,True,3224.75,Tuesday,8,1,1,False,True,False,False,15,,,,0.4574898785425101,0.3671988388969521,False,False
333251-93989,93989-location,Dogs & Cats Hospital,32139-93989,113-93989,2025-02-10,2025-02-10 08:00:00,15,Appointment,Grooming,Kept,"TOR: 02-07-25 at 9:05a:No bath, just trim face so he can see._x000D_
_x000D_
2/8/2025 12:40 PM: Appointment is confirmed",Grooming,False,False,2025-02-07,2025-02-10,51.0,1.0,True,True,1.0,False,80.0,Monday,8,2,0,False,True,False,False,15,2025-01-21 08:45:00,19.0,1.0,0.4574898785425101,0.3671988388969521,False,False
333945-93989,93989-location,Dogs & Cats Hospital,3214-93989,162-93989,2025-02-26,2025-02-26 08:00:00,15,Appointment,Bath by Tech,Kept,JH: 02-25-25 at 2:40p: D. bath,Professional Services,False,False,2025-02-25,2025-02-26,45.0,1.0,True,True,1.0,False,32.0,Wednesday,8,2,2,False,True,False,False,15,,,,0.2857142857142857,0.3671988388969521,False,False
331513-93989,93989-location,Dogs & Cats Hospital,32147-93989,142-93989,2025-01-07,2025-01-07 15:30:00,30,Appointment,Exam,Kept,"JH: 12-18-24 at 4:04p: Annual w/vax_x000D_
SJ: 12-26-24 at 10:48a: Owner message via otto to change appt date and time_x000D_
_x000D_
1/5/2025 4:26 PM: Appointment is confirmed",Professional Services,False,False,2024-12-18,2025-01-07,451.2000000000001,10.0,True,True,10.0,False,495.5,Tuesday,15,1,1,False,False,True,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
331114-93989,93989-location,Dogs & Cats Hospital,3215-93989,142-93989,2025-01-09,2025-01-09 09:45:00,30,Appointment,Dental,Kept,"LP: 01-08-25 at 3:43p: Called to confirm; O will have pet here 7:30 am; NPO after 10:30a; O confirmed _x000D_
PEB: 12-13-24 at 1:07p: Dental; vacc_x000D_
_x000D_
TOR: 01-08-25 at 2:49p: confirmed via Otto",Dentistry,False,False,2024-12-13,2025-01-09,717.1,17.0,True,True,17.0,False,657.75,Thursday,9,1,3,False,True,False,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
333369-93989,93989-location,Dogs & Cats Hospital,32152-93989,65-93989,2025-02-12,2025-02-12 09:45:00,15,Appointment,Exam,Rescheduled,"SJ: 02-11-25 at 9:10a: Exam hips, getting a hitch where he can't move his leg and owner has to help him get it moving again_x000D_
_x000D_
2/11/2025 9:50 AM: Appointment is confirmed",Professional Services,False,False,2025-02-11,2025-02-12,0.0,,False,False,,True,33.75,Wednesday,9,2,2,False,True,False,False,15,,,,0.4251968503937008,0.3671988388969521,False,False
333413-93989,93989-location,Dogs & Cats Hospital,32152-93989,23-93989,2025-02-20,2025-02-20 08:15:00,15,Appointment,Exam,Cancelled,"JH: 02-19-25 at 11:26a: O will be in hospital, will call in a couple weeks to reschedule_x000D_
_x000D_
SJ: 02-11-25 at 9:10a: Exam hips, getting a hitch where he can't move his leg and owner has to help him get it moving again_x000D_
_x000D_
2/11/2025 9:50 AM: Appointment is...",Professional Services,True,False,2025-02-11,2025-02-20,0.0,,False,False,,True,224.25,Thursday,8,2,3,False,True,False,False,15,2025-02-12 09:45:00,7.0,1.0,0.23934426229508196,0.3671988388969521,False,False
33788-93989,93989-location,Dogs & Cats Hospital,32159-93989,142-93989,2025-01-20,2025-01-20 15:00:00,30,Appointment,Exam,Kept,"JH: 12-05-24 at 3:20p: Annual w/vax_x000D_
_x000D_
1/18/2025 3:43 PM: Appointment is confirmed",Professional Services,False,False,2024-12-05,2025-01-20,603.2,13.0,True,True,10.0,False,1119.0,Monday,15,1,0,False,False,True,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
33194-93989,93989-location,Dogs & Cats Hospital,32165-93989,65-93989,2025-01-07,2025-01-07 08:00:00,30,Appointment,Drop Off,Kept,"TOR: 01-07-25 at 7:07a: hot spot on leg, been there for months, infected.",Professional Services,False,False,2025-01-07,2025-01-07,44.4,2.0,True,True,2.0,False,8.0,Tuesday,8,1,1,False,True,False,False,30,,,,0.4251968503937008,0.3671988388969521,False,False
331561-93989,93989-location,Dogs & Cats Hospital,32165-93989,166-93989,2025-01-20,2025-01-20 08:00:00,15,Appointment,Drop Off,Kept,"TOR: 12-27-24 at 11:08a: Vaccines, Groom",Professional Services,False,False,2024-12-27,2025-01-20,98.0,8.0,True,True,8.0,False,584.0,Monday,8,1,0,False,True,False,False,15,2025-01-07 08:00:00,13.0,0.0,0.4013605442176871,0.3671988388969521,False,False
324667-93989,93989-location,Dogs & Cats Hospital,32165-93989,113-93989,2025-01-20,2025-01-20 08:00:00,15,Appointment,Grooming,Kept,"TOR: 07-16-24 at 11:50a: Groom, Vaccines_x000D_
every 7 weeks,_x000D_
_x000D_
1/18/2025 8:57 AM: Appointment is confirmed",Grooming,False,False,2024-07-16,2025-01-20,98.0,8.0,True,True,8.0,False,4520.0,Monday,8,1,0,False,True,False,False,15,2025-01-20 08:00:00,0.0,0.0,0.4574898785425101,0.3671988388969521,False,False
332793-93989,93989-location,Dogs & Cats Hospital,32165-93989,166-93989,2025-01-29,2025-01-29 08:30:00,15,Appointment,Drop Off,Kept,JH: 01-28-25 at 8:27a: x-rays - went to urgent care (poss Dx IVDD),Professional Services,False,False,2025-01-28,2025-01-29,168.1,3.0,True,True,3.0,False,32.5,Wednesday,8,1,2,False,True,False,False,15,2025-01-20 08:00:00,9.0,0.0,0.4013605442176871,0.3671988388969521,False,False
332899-93989,93989-location,Dogs & Cats Hospital,32165-93989,113-93989,2025-02-03,2025-02-03 08:15:00,15,Appointment,Grooming,Kept,TOR: 01-29-25 at 3:41p: Groom,Grooming,False,False,2025-01-29,2025-02-03,0.0,,False,False,,True,128.25,Monday,8,2,0,False,True,False,False,15,2025-01-29 08:30:00,4.0,0.0,0.4574898785425101,0.3671988388969521,False,False
332852-93989,93989-location,Dogs & Cats Hospital,3221-93989,113-93989,2025-01-29,2025-01-29 08:00:00,15,Appointment,Grooming,Rescheduled,"JH: 01-29-25 at 9:28a: showed up today 1/29 for Groom instead of 1/30_x000D_
_x000D_
TOR: 09-23-24 at 5:46p: Groom _x000D_
big dog",Grooming,False,False,2024-09-23,2025-01-29,0.0,,False,False,,True,3080.0,Wednesday,8,1,2,False,True,False,False,15,,,,0.4574898785425101,0.3671988388969521,False,False
332874-93989,93989-location,Dogs & Cats Hospital,3221-93989,166-93989,2025-01-29,2025-01-29 11:30:00,15,Appointment,Drop Off,Kept,JH: 01-29-25 at 11:24a: PH12 (in board),Professional Services,False,False,2025-01-29,2025-01-29,0.0,,False,False,,True,11.5,Wednesday,11,1,2,False,True,False,False,15,2025-01-29 08:00:00,0.0,1.0,0.4013605442176871,0.3671988388969521,False,False
332859-93989,93989-location,Dogs & Cats Hospital,3221-93989,113-93989,2025-01-30,2025-01-30 08:15:00,30,Appointment,Grooming,Kept,"JH: 01-29-25 at 9:28a: showed up today 1/29 for Groom instead of 1/30_x000D_
_x000D_
TOR: 09-23-24 at 5:46p: Groom _x000D_
big dog",Grooming,False,False,2024-09-23,2025-01-30,231.6,3.0,True,True,3.0,False,3104.25,Thursday,8,1,3,False,True,False,False,30,2025-01-29 11:30:00,0.0,1.0,0.4574898785425101,0.3671988388969521,False,False
327833-93989,93989-location,Dogs & Cats Hospital,3221-93989,113-93989,2025-01-30,2025-01-30 09:45:00,30,Appointment,Grooming,Rescheduled,"TOR: 09-23-24 at 5:46p: Groom _x000D_
big dog",Grooming,False,False,2024-09-23,2025-01-30,231.6,3.0,True,True,3.0,False,3105.75,Thursday,9,1,3,False,True,False,False,30,2025-01-30 08:15:00,0.0,0.6666666666666666,0.4574898785425101,0.3671988388969521,False,False
332749-93989,93989-location,Dogs & Cats Hospital,32232-93989,21-93989,2025-01-27,2025-01-27 13:30:00,30,Appointment,Exam,Kept,PEB: 01-27-25 at 11:56a: Poss UTI. O has vacc records,Professional Services,False,False,2025-01-27,2025-01-27,249.5,7.0,True,True,6.0,False,13.5,Monday,13,1,0,False,False,True,False,30,,,,0.275092936802974,0.3671988388969521,False,False
332774-93989,93989-location,Dogs & Cats Hospital,32232-93989,21-93989,2025-02-10,2025-02-10 10:30:00,15,Appointment,Exam,Kept,JH: 01-27-25 at 4:47p: Recheck licking/skin,Professional Services,False,False,2025-01-27,2025-02-10,71.5,9.0,True,True,3.0,False,346.5,Monday,10,2,0,False,True,False,False,15,2025-01-27 13:30:00,13.0,0.0,0.275092936802974,0.3671988388969521,False,False
33289-93989,93989-location,Dogs & Cats Hospital,32257-93989,23-93989,2025-02-03,2025-02-03 14:00:00,30,Appointment,Exam,Kept,"JH: 01-28-25 at 11:15a: Annual w/vax_x000D_
*req MD_x000D_
_x000D_
2/3/2025 8:16 AM: Appointment is confirmed",Professional Services,False,False,2025-01-28,2025-02-03,278.8,9.0,True,True,9.0,False,158.0,Monday,14,2,0,False,False,True,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
327235-93989,93989-location,Dogs & Cats Hospital,3228-93989,113-93989,2025-01-28,2025-01-28 08:45:00,15,Appointment,Grooming,Kept,"TOR: 09-10-24 at 11:05a: Groom_x000D_
Every 6-7 weeks_x000D_
_x000D_
1/26/2025 10:37 AM: Appointment is confirmed",Grooming,False,False,2024-09-10,2025-01-28,65.0,1.0,True,True,1.0,False,3368.75,Tuesday,8,1,1,False,True,False,False,15,,,,0.4574898785425101,0.3671988388969521,False,False
332159-93989,93989-location,Dogs & Cats Hospital,32281-93989,23-93989,2025-01-14,2025-01-14 14:00:00,15,Appointment,Exam,Kept,"JH: 01-13-25 at 8:16a: Annual w/vax_x000D_
*req MD",Professional Services,False,False,2025-01-13,2025-01-14,184.3,8.0,True,True,8.0,False,38.0,Tuesday,14,1,1,False,False,True,False,15,,,,0.23934426229508196,0.3671988388969521,False,False
331714-93989,93989-location,Dogs & Cats Hospital,32312-93989,35-93989,2025-01-02,2025-01-02 09:45:00,15,Appointment,Boarding,Kept,"MPJ: 01-02-25 at 7:21a: Board till Monday, Flu booster",Boarding,False,False,2025-01-02,2025-01-02,0.0,,False,False,,True,9.75,Thursday,9,1,3,False,True,False,False,15,,,,0.859504132231405,0.3671988388969521,False,False
332551-93989,93989-location,Dogs & Cats Hospital,32324-93989,21-93989,2025-01-20,2025-01-20 14:30:00,30,Appointment,Exam,Kept,JH: 01-20-25 at 1:35p: O changed mind - would like to get limp in L rear leg checked,Professional Services,False,False,2025-01-20,2025-01-20,85.5,5.0,True,True,3.0,False,14.5,Monday,14,1,0,False,False,True,False,30,,,,0.275092936802974,0.3671988388969521,False,False
332521-93989,93989-location,Dogs & Cats Hospital,32324-93989,65-93989,2025-01-20,2025-01-20 14:45:00,30,Appointment,Exam,Cancelled,"JH: 01-20-25 at 1:21p: doing better - will monitor today and call in the morning if back to limping_x000D_
JH: 01-20-25 at 8:45a: limping, non weight bearing L rear leg - started today",Professional Services,True,False,2025-01-20,2025-01-20,85.5,5.0,True,True,3.0,False,14.75,Monday,14,1,0,False,False,True,False,30,2025-01-20 14:30:00,0.0,0.0,0.4251968503937008,0.3671988388969521,False,False
332557-93989,93989-location,Dogs & Cats Hospital,32324-93989,21-93989,2025-01-27,2025-01-27 13:00:00,15,Appointment,Exam,No Show,TOR: 01-20-25 at 3:18p: Recheck,Professional Services,True,False,2025-01-20,2025-01-27,0.0,,False,False,,True,181.0,Monday,13,1,0,False,False,True,False,15,2025-01-20 14:45:00,6.0,0.0,0.275092936802974,0.3671988388969521,False,False
333169-93989,93989-location,Dogs & Cats Hospital,32324-93989,142-93989,2025-02-05,2025-02-05 12:30:00,30,Appointment,Exam,Kept,"LP: 02-05-25 at 10:33a: called to move to AF at 12:30; LMOM_x000D_
JH: 02-04-25 at 3:05p: Recheck leg - limping again",Professional Services,False,False,2025-02-04,2025-02-05,806.8,16.0,True,True,15.0,False,36.5,Wednesday,12,2,2,False,False,True,False,30,2025-01-27 13:00:00,8.0,0.3333333333333333,0.24581005586592178,0.3671988388969521,False,False
333118-93989,93989-location,Dogs & Cats Hospital,32324-93989,21-93989,2025-02-05,2025-02-05 13:00:00,30,Appointment,Exam,Rescheduled,"LP: 02-05-25 at 10:33a: called to move to AF at 12:30; LMOM_x000D_
JH: 02-04-25 at 3:05p: Recheck leg - limping again",Professional Services,False,False,2025-02-04,2025-02-05,806.8,16.0,True,True,15.0,False,37.0,Wednesday,13,2,2,False,False,True,False,30,2025-02-05 12:30:00,0.0,0.25,0.275092936802974,0.3671988388969521,False,False
33148-93989,93989-location,Dogs & Cats Hospital,32325-93989,23-93989,2025-01-03,2025-01-03 10:00:00,30,Appointment,Exam,Rescheduled,"JH: 12-12-24 at 9:56a: Annual w/vax_x000D_
_x000D_
1/1/2025 10:15 AM: Appointment is confirmed",Professional Services,False,False,2024-12-12,2025-01-03,364.5,10.0,True,True,10.0,False,538.0,Friday,10,1,4,False,True,False,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
331793-93989,93989-location,Dogs & Cats Hospital,32325-93989,23-93989,2025-01-03,2025-01-03 11:30:00,30,Appointment,Exam,Kept,"KSM: 01-03-25 at 11:18a: running 5 min late_x000D_
JH: 01-03-25 at 10:21a: forgot about 10am appt, moved to 11:30am w/MD instead_x000D_
JH: 12-12-24 at 9:56a: Annual w/vax_x000D_
_x000D_
1/1/2025 10:15 AM: Appointment is confirmed",Professional Services,False,False,2024-12-12,2025-01-03,364.5,10.0,True,True,10.0,False,539.5,Friday,11,1,4,False,True,False,False,30,2025-01-03 10:00:00,0.0,0.0,0.23934426229508196,0.3671988388969521,False,False
331246-93989,93989-location,Dogs & Cats Hospital,32326-93989,162-93989,2025-01-07,2025-01-07 08:00:00,15,Appointment,Bath by Tech,Rescheduled,"JH: 01-07-25 at 9:58a: O forgot about appt, rescheduled for tomorrow 1/8_x000D_
SJ: 12-17-24 at 5:36p: Deluxe bath and blow out",Professional Services,False,False,2024-12-17,2025-01-07,0.0,,False,False,,True,512.0,Tuesday,8,1,1,False,True,False,False,15,,,,0.2857142857142857,0.3671988388969521,False,False
331931-93989,93989-location,Dogs & Cats Hospital,32326-93989,162-93989,2025-01-08,2025-01-08 08:15:00,15,Appointment,Bath by Tech,Kept,"JH: 01-07-25 at 9:42a: forgot about appt, rescheduled from Tues 1/7_x000D_
SJ: 12-17-24 at 5:36p: Deluxe bath and blow out",Professional Services,False,False,2024-12-17,2025-01-08,88.3,3.0,True,True,3.0,False,536.25,Wednesday,8,1,2,False,True,False,False,15,2025-01-07 08:00:00,1.0,1.0,0.2857142857142857,0.3671988388969521,False,False
33254-93989,93989-location,Dogs & Cats Hospital,32326-93989,142-93989,2025-01-15,2025-01-15 11:00:00,30,Appointment,Exam,Kept,"TOR: 01-08-25 at 5:34p: Slow to get up, hips seem to be stiff._x000D_
_x000D_
1/13/2025 1:09 PM: Appointment is confirmed",Professional Services,False,False,2025-01-08,2025-01-15,378.7,16.0,True,True,7.0,False,179.0,Wednesday,11,1,2,False,True,False,False,30,2025-01-08 08:15:00,7.0,0.5,0.24581005586592178,0.3671988388969521,False,False
332377-93989,93989-location,Dogs & Cats Hospital,32326-93989,142-93989,2025-01-27,2025-01-27 10:00:00,15,Appointment,Exam,Rescheduled,"LP: 01-20-25 at 9:46a:  called to reschedule to 1/28/25- Dr. Farr will be out of the office-LMOM_x000D_
TOR: 01-15-25 at 5:14p: Recheck",Professional Services,False,False,2025-01-15,2025-01-27,0.0,,False,False,,True,298.0,Monday,10,1,0,False,True,False,False,15,2025-01-15 11:00:00,11.0,0.3333333333333333,0.24581005586592178,0.3671988388969521,False,False
33269-93989,93989-location,Dogs & Cats Hospital,32326-93989,142-93989,2025-01-28,2025-01-28 10:30:00,30,Appointment,Exam,Kept,"LP: 01-20-25 at 9:46a:  called to reschedule to 1/28/25- Dr. Farr will be out of the office-LMOM_x000D_
TOR: 01-15-25 at 5:14p: Recheck_x000D_
_x000D_
1/27/2025 12:12 PM: Appointment is confirmed",Professional Services,False,False,2025-01-15,2025-01-28,296.2,38.0,True,True,9.0,False,322.5,Tuesday,10,1,1,False,True,False,False,30,2025-01-27 10:00:00,1.0,0.5,0.24581005586592178,0.3671988388969521,False,False
3336-93989,93989-location,Dogs & Cats Hospital,32326-93989,162-93989,2025-02-19,2025-02-19 08:00:00,15,Appointment,Bath by Tech,Kept,JH: 02-17-25 at 2:10p: D. bath w/dremel (potty trail if poss),Professional Services,False,False,2025-02-17,2025-02-19,88.3,3.0,True,True,3.0,False,56.0,Wednesday,8,2,2,False,True,False,False,15,2025-01-28 10:30:00,21.0,0.4,0.2857142857142857,0.3671988388969521,False,False
33345-93989,93989-location,Dogs & Cats Hospital,32332-93989,23-93989,2025-02-13,2025-02-13 10:00:00,30,Appointment,Exam,Kept,"JH: 02-13-25 at 9:01a: limping L rear leg (over a week)_x000D_
*req MD",Professional Services,False,False,2025-02-13,2025-02-13,498.2,33.0,True,True,6.0,False,10.0,Thursday,10,2,3,False,True,False,False,30,,,,0.23934426229508196,0.3671988388969521,False,False
326467-93989,93989-location,Dogs & Cats Hospital,32349-93989,113-93989,2025-01-27,2025-01-27 08:15:00,30,Appointment,Grooming,Kept,"TOR: 08-23-24 at 11:12a: Groom - Big_x000D_
every 7 weeks_x000D_
_x000D_
1/25/2025 8:22 AM: Appointment is confirmed",Grooming,False,False,2024-08-23,2025-01-27,91.0,1.0,True,True,1.0,False,3776.25,Monday,8,1,0,False,True,False,False,30,,,,0.4574898785425101,0.3671988388969521,False,False
33851-93989,93989-location,Dogs & Cats Hospital,3236-93989,65-93989,2025-01-06,2025-01-06 10:00:00,15,Appointment,Exam,Rescheduled,"JH: 01-04-25 at 8:13a: rescheduled from Mon 1/6 to Wed 1/8 w/AF due to conflict_x000D_
JH: 12-07-24 at 9:53a: Annual w/vax _x000D_
*req AF",Professional Services,False,False,2024-12-07,2025-01-06,0.0,,False,False,,True,730.0,Monday,10,1,0,False,True,False,False,15,,,,0.4251968503937008,0.3671988388969521,False,False
331834-93989,93989-location,Dogs & Cats Hospital,3236-93989,142-93989,2025-01-08,2025-01-08 10:00:00,15,Appointment,Exam,Kept,"JH: 01-04-25 at 8:13a: rescheduled from Mon 1/6 to Wed 1/8 w/AF due to conflict_x000D_
JH: 12-07-24 at 9:53a: Annual w/vax _x000D_
*req AF",Professional Services,False,False,2024-12-07,2025-01-08,207.8,7.0,True,True,7.0,False,778.0,Wednesday,10,1,2,False,True,False,False,15,2025-01-06 10:00:00,2.0,1.0,0.24581005586592178,0.3671988388969521,False,False
332851-93989,93989-location,Dogs & Cats Hospital,3237-93989,142-93989,2025-02-03,2025-02-03 09:00:00,30,Appointment,Dental,Kept,JH: 01-29-25 at 9:15a: Dental,Dentistry,False,False,2025-01-29,2025-02-03,420.42,13.0,True,True,13.0,False,129.0,Monday,9,2,0,False,True,False,False,30,,,,0.24581005586592178,0.3671988388969521,False,False
333373-93989,93989-location,Dogs & Cats Hospital,3237-93989,142-93989,2025-02-20,2025-02-20 10:30:00,30,Appointment,Exam,Kept,"JH: 02-11-25 at 11:28a: Rabies, discuss bump front leg_x000D_
_x000D_
2/18/2025 10:53 AM: Appointment is confirmed",Professional Services,False,False,2025-02-11,2025-02-20,90.5,3.0,True,True,3.0,False,226.5,Thursday,10,2,3,False,True,False,False,30,2025-02-03 09:00:00,17.0,0.0,0.24581005586592178,0.3671988388969521,False,False
325226-93989,93989-location,Dogs & Cats Hospital,32377-93989,113-93989,2025-01-15,2025-01-15 09:15:00,15,Appointment,Grooming,Cancelled,"TOR: 07-29-24 at 8:22a: Groom_x000D_
every 6 weeks_x000D_
_x000D_
1/13/2025 8:22 AM: Appointment is confirmed_x000D_
_x000D_
SJ: 01-14-25 at 9:27a: Owner came in the wrong date, upset we could not groom anyway, called back and cancelled",Grooming,True,False,2024-07-29,2025-01-15,0.0,,False,False,,True,4089.25,Wednesday,9,1,2,False,True,False,False,15,,,,0.4574898785425101,0.3671988388969521,False,False
328756-93989,93989-location,Dogs & Cats Hospital,32377-93989,113-93989,2025-02-26,2025-02-26 09:30:00,15,Appointment,Grooming,Cancelled,"TOR: 10-16-24 at 11:17a: Groom_x000D_
every 6 weeks",Grooming,True,False,2024-10-16,2025-02-26,0.0,,False,False,,True,3201.5,Wednesday,9,2,2,False,True,False,False,15,2025-01-15 09:15:00,42.0,1.0,0.4574898785425101,0.3671988388969521,False,False
